NAME	DESCRIPTION	TFH_Rep1	TFH_Rep2	TH1_Rep1	TH1_Rep2
Zglp1	na	0.527806193879823	0.579368113441123	0.464947368162762	0.428546558157638
Ldlrap1	na	4.97567852091718	4.7293591583534	4.34453517627575	4.45576767655733
Mdn1	na	4.87628794884925	4.80981503831286	4.15051299911626	4.17111606018693
Pydc3	na	7.6290121360989	7.3351594151215	6.89587418161714	6.29671196963656
Mfap1b	na	1.78334522021665	1.78748221239166	1.28293066302222	1.12010782170464
BC100530	na	0.115650465344593	0.129516598447579	0	0
Dnajc3	na	6.09662512003946	6.1606263351845	6.0237918515559	5.95059712207841
9430060I03Rik	na	0	0.124257285721286	0	0.044757258700991
Gm12359	na	1.54250835683973	1.42940814924096	1.55307558496029	1.20829345530686
Fam129c	na	1.93257142450119	1.70957897154385	1.90269965170245	1.84632718069143
Rsph3b	na	0.322738388607117	0.404445118847378	0.237924143254215	0.105036159935561
D030047H15Rik	na	0.175815358927713	0.0514780578455465	0.13809902192915	0.266584779609415
Fam174b	na	1.08687544416306	1.22064697350325	0.990494427489805	0.805917997535101
Gm10857	na	0.531108155114962	0.48355446651758	0.451885859868427	0.504335480268254
F630028O10Rik	na	0.453272729674461	0.142042665687232	0.252358125489024	0
Zfp389	na	0	0.431032213419181	0.213873752892516	0
Spink13	na	0.0147140702888552	0	0.0114178336204358	0
Gm10684	na	0	0.0203847176254002	0	0
Gm10767	na	1.60973175993652	1.89260643833622	0.824214677039006	0.196746329256311
Gm16287	na	0.176593236664772	0.369754861558468	0	0.140567556997004
Gm11529	na	0.30244407899306	0.148835545850324	0.287800950809034	0.204369960693387
Gm10636	na	0	0	0.0844097714594989	0.184804291311267
Gm10389	na	0	0.0480369997769693	0.0441509045150288	0
F630042J09Rik	na	0.193264265479274	0.111912026087361	0.103039670272943	0
Gm10768	na	0	0	0.229935171046739	0
Gm10789	na	0.533804880692092	0.503625702845031	0.300593059010657	0.553876619600309
Gm10516	na	0.256091383078912	0.217825851261191	0.233321974490244	0.424598179536644
Gm10845	na	4.79622527978806	4.65763335454739	4.32700706215875	4.12473463502436
Gm10825	na	1.38933480076389	1.53290853629693	0.935310957054338	0.656831639472595
Gm10406	na	0.053173515581075	0.0326915884883195	0.0376515930299213	0.00385175260889629
Isg15	na	10.8638961782987	10.4255457285108	10.3748311610787	10.4259320215621
Ceacam-ps1	na	0.112226417385622	0.494157495012728	0.116490426739576	0
LOC100038947	na	0	0.0371687834714943	0	0.0894955938212984
Gm1995	na	0.559274500523306	0.122465365040146	0.112788615886383	0.580125068218766
Gm10471	na	0	0	0	0.203472385209913
0610010B08Rik	na	0.0319398368729422	0.0179917407409354	0.00828480223866333	0.0250685957494692
Ccdc152	na	0.163285315483363	0.070618686174792	0.0440818406585823	0
Gm2176	na	0	0	0.180089891794957	0
Mageb16-ps1	na	0.258567263661014	0.411352398207133	0.384525322451069	0
5031434O11Rik	na	1.51816775147605	0.392702161952075	0.783982035906039	0.523978442233974
Tgtp2	na	4.60083942791199	4.7024639462985	4.0791529849651	3.02138625456133
D5Ertd605e	na	0.696135930466542	0.51948606107748	1.33387860008017	0.684350442169046
Snhg12	na	6.22831660998778	5.89569862262569	5.84481545714769	5.52694868632315
Gm2518	na	0.6357208904002	0.208142097272874	0.363707951662625	0.900808354202746
Gm12942	na	3.71527538351066	3.49615627006288	3.67233587943779	2.94134879158029
1810010D01Rik	na	0.37507606905985	0	0.205820839202178	0
Olfr157	na	0.471991386107836	1.20403876763061	0.487825335099066	0
Gm2694	na	0	0	0.00965129034367909	0
